title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,url,categoryName,
Kost Putra Putri Cibogo 7,4.5,6,Jl. Cibogo No.7,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Putri%20Cibogo%207&query_place_id=ChIJo4UBYn7maC4RJYrj97pJSg4,Boarding house,
Kost Waluya Coblong Bandung,4.8,15,Jl. Gagak No.70,Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-putra-murah-kost-waluya-coblong-bandung,+62 812-2075-855,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Waluya%20Coblong%20Bandung&query_place_id=ChIJaTTQqo3naC4R7PRdGvk1jY0,Lodge,
Kost Putra Weferly,4,2,Jl. Cisitu Indah I No.3,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Weferly&query_place_id=ChIJTZ_8oW_naC4RE_27-PonPBo,Boarding house,
Kost Alpha Cibeunying Kaler,4.3,26,Jl. Cibeunying Hegar IV No.8,Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-alfa1-cibeunying-kaler-bandung#/,+62 822-1523-6665,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Alpha%20Cibeunying%20Kaler&query_place_id=ChIJ_6w6KkPnaC4RpVL9vuakFag,Lodge,
KOST BAGOES,4.7,9,"komplek dosen ITB, Jl. Kanayakan D 45",Bandung City,West Java,ID,,+62 819-1844-1606,Motel,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20BAGOES&query_place_id=ChIJQx6ouwDnaC4RVCN4ti1wiPA,Motel,
Red Bricks Kost,4.8,8,Jl. Cisitu Indah V,Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-red-bricks-coblong-bandung-1,,Extended stay hotel,Boarding house,Hostel,,,,,https://www.google.com/maps/search/?api=1&query=Red%20Bricks%20Kost&query_place_id=ChIJf9U6HlPnaC4RAzGXr1qW0Xg,Extended stay hotel,
kost terracotta,4.4,16,Jl. Sekeloa Timur No.34/36,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=kost%20terracotta&query_place_id=ChIJPTr0LfXnaC4RE1fA1jjSaIk,Boarding house,
Kost Pak Chaerawan,4,15,Jl. Bangbayang Sel. No.53,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pak%20Chaerawan&query_place_id=ChIJidHpnv7maC4R5JomjR1xDuo,Boarding house,
Kost Kappa House Sekeloa,4.6,21,"Jl. Kubang Utara I No.33B/153A, RT.2/RW.07",Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-kappa-tipe-standart-coblong-bandung,+62 822-1523-6665,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Kappa%20House%20Sekeloa&query_place_id=ChIJgRfaBi_naC4RxWUojbyUbcQ,Lodge,
Kost Sekeloa Utama,3.4,9,"Jl. Sekeloa Utara No.30, RW.02",Bandung City,West Java,ID,,+62 819-1806-4059,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Sekeloa%20Utama&query_place_id=ChIJT10VglXmaC4ROzV3yQmt-EI,Extended stay hotel,
Kosan Sumantri (Sekeloa, Coblong),4.9,23,"Gg. Kubangsari XI Jl. Sekeloa Utara No.29-30, RT.06/RW.06",Bandung City,West Java,ID,,+62 818-227-404,Student dormitory,Lodging,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Sumantri%20(Sekeloa%2C%20Coblong)&query_place_id=ChIJiSXSLxbnaC4RznaeoMeFLVo,Student dormitory
KOST 18B,4.5,11,"Gg. Cisitu Lama VIII No.154b, RT.07/RW.10",Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%2018B&query_place_id=ChIJ_b7x8zDnaC4RHt5u6enhOX8,Homestay,
Kosan Bu deasy,4.7,10,Jl. Sukasari II No.243,Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Bu%20deasy&query_place_id=ChIJURFlNXnnaC4RINGBv0CUS0A,Homestay,
Kost Tubagus Ismail Timur 8,4.6,37,Jl. Tubagus Ismail Tim. VIII No.1,Bandung City,West Java,ID,,+62 812-2078-990,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Tubagus%20Ismail%20Timur%208&query_place_id=ChIJcYyUzf_maC4RvconvCy0zAw,Hotel,
Kosan Karyawan Kamar Mandi Dalam,4.8,12,"Komplek, Jl. Batik Ayu Jl. Pahlawan No.28",Bandung City,West Java,ID,,+62 822-3535-3562,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Karyawan%20Kamar%20Mandi%20Dalam&query_place_id=ChIJN6ni4K7naC4Rmpq3q6UlIzI,Hotel,
Mitra Kost 11A,4.4,18,Jl. Cisitu Lama VIII No.11A,Bandung City,West Java,ID,,+62 813-2091-3847,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Mitra%20Kost%2011A&query_place_id=ChIJx3BfNvrmaC4RNomTheBmZjk,Boarding house,
Kost Ibu Usman,3.3,3,Jl. Sekeloa No.61,Bandung City,West Java,ID,,,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Ibu%20Usman&query_place_id=ChIJN98Jf__maC4R7Jpbt3Fg6SA,Extended stay hotel,
Kost 74,4.8,4,Jl. Sekeloa Utara No.74,Bandung City,West Java,ID,,+62 821-1822-6323,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%2074&query_place_id=ChIJZe5OhSvnaC4RX08ZRk-r8fg,Extended stay hotel,
Kosan Ibu Mae,4.4,10,"4HGV+WJ9, Jl. Budi Luhur",Bandung City,West Java,ID,,+62 22 2035502,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Ibu%20Mae&query_place_id=ChIJFaFkhZPmaC4RAH-O_Iu8aT0,Extended stay hotel,
Rumah Kost Pria GM (Gunawan Melani),,,"Jl. Kb. Bibit Utara II No.175, RT. 04/05",Bandung City,West Java,ID,,,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumah%20Kost%20Pria%20GM%20(Gunawan%20Melani)&query_place_id=ChIJFx37axHnaC4RQ5pwi0PYTX0,Lodge,
Kost Lacasa,4.6,27,Jl. Tubagus Ismail V No.61 B,Bandung City,West Java,ID,,+62 851-5602-0718,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Lacasa&query_place_id=ChIJIeKL8P7maC4R6sfQGKSp6-U,Hostel,
Kost Tubagus Ismail 9 No 2,3.8,26,No Jl. Tubagus Ismail IX No.2,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Tubagus%20Ismail%209%20No%202&query_place_id=ChIJZYxJUP7maC4R6cwTeiXOFcg,Boarding house,
Kost Bu Nia,5,2,Jl. Ranca Bentang II No.1,Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-bu-nia-cidadap-bandung-2,+62 821-1695-9928,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Bu%20Nia&query_place_id=ChIJJxE9t4rnaC4RWXfU8P538Ts,Extended stay hotel,
KOST BAPAK HANS,3.8,34,Jl. DR. Djundjunan Dalam III No.10,Bandung City,West Java,ID,http://kostjunjunan.weebly.com/,,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20BAPAK%20HANS&query_place_id=ChIJ1Ucuim_maC4R-X672vbxKo4,Extended stay hotel,
Kosan Ibu Ratna,4,13,Jl. Budi Luhur No.Dalam,Bandung City,West Java,ID,,+62 821-3025-0022,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Ibu%20Ratna&query_place_id=ChIJN_BKIZTmaC4RacSIKVA6DQ4,Extended stay hotel,
KOST BUDI,4.3,3,Jl. Cikutra Barat No.80,Bandung City,West Java,ID,,+62 877-8168-6460,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20BUDI&query_place_id=ChIJT-gfw6_naC4ROAQzjxlcpNM,Lodge,
Kosan Tubagus Ismail XVII/1,4.4,16,Jl. T. Ismail XVII No.1,Bandung City,West Java,ID,,+62 821-4443-0008,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Tubagus%20Ismail%20XVII%2F1&query_place_id=ChIJcXo1k_7maC4Ry4YRShKuKl4,Hotel,
Kos Campur 700rb Kost Aesthetic,4.9,25,Jl. Pikitdro I No.26,Bandung City,West Java,ID,https://www.instagram.com/aestheticbudgetproperty?igsh=MTJvc3p6MW5jNGY5eA==,+62 895-6292-51699,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Campur%20700rb%20Kost%20Aesthetic&query_place_id=ChIJr0vrPQDnaC4RK4AAQEojs34,Homestay,
Wisma YRD Kost,4.9,18,Jl. Sekeloa Tengah No.23B 152C,Bandung City,West Java,ID,,,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Wisma%20YRD%20Kost&query_place_id=ChIJY3zs6FTmaC4Rvgp9KKU5Uik,Lodge,
MERENAH KOST,4.8,13,Jl. Babakan Baru No.100,Bandung City,West Java,ID,,+62 813-7423-8893,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=MERENAH%20KOST&query_place_id=ChIJcZDDb5PnaC4RRYUx-FJgrdc,Hostel,
Kost Putra Cikutra TCB25,4.6,14,"Kosan, Neglasari Kecamatan Cibeunying Kaler Lokasi di depan rumah no 48 atau dibelakang rumah no 27, Jl. Terusan Cikutra Baru No.25B",Bandung City,West Java,ID,,+62 819-3123-1339,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Cikutra%20TCB25&query_place_id=ChIJcRxcGb3naC4RpUkSArlpwCQ,Boarding house,
Kost Putih (Putra),4.4,18,"Jl. Terusan Cikutra Baru No.2, RT.002/RW.006",Bandung City,West Java,ID,,+62 818-748-165,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putih%20(Putra)&query_place_id=ChIJDS1qjS3naC4Rro41HxO4bGM,Boarding house,
Rumah kost putra cikutra baru IV No.5,4.8,4,Jl. Cikutra Baru IV No.5,Bandung City,West Java,ID,,+62 852-2330-1091,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumah%20kost%20putra%20cikutra%20baru%20IV%20No.5&query_place_id=ChIJw7lb4XnnaC4RVza4TbxMs8g,Boarding house,
Kos Putra Surapati Cibeunying Kaler,4.3,3,Jl. Surapati Gg. Sukaluyu I No.86B,Bandung City,West Java,ID,,+62 812-2001-344,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Putra%20Surapati%20Cibeunying%20Kaler&query_place_id=ChIJBfNlKcrnaC4Rk46zzhpsB5w,Lodge,
Mamikost Kost Pak Nizar,5,4,Jl. Kaum No.145,Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-pak-nizar-kiaracondong-bandung,+62 813-1368-7650,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Mamikost%20Kost%20Pak%20Nizar&query_place_id=ChIJydLuJtjnaC4Rj4qGUQFXGzM,Extended stay hotel,
A4 Kost Cikutra,4.9,42,"Jl.Terusan Citra Green Garden Jl. Sukanegla, RT.02 Rw05/RW.No.33",Bandung City,West Java,ID,,+62 812-2106-8059,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=A4%20Kost%20Cikutra&query_place_id=ChIJSzOYdNXnaC4RpIDWlPTRnBU,Boarding house,
Kost CGS-82,4.8,44,Jl. Cigadung Selatan No.82,Bandung City,West Java,ID,,+62 812-2011-955,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20CGS-82&query_place_id=ChIJ2zzUDqrnaC4RphpFX6VwvQQ,Extended stay hotel,
Kost Kuning Dago,4.8,76,"Jl. Lamping Situ No.14, RT.05/RW.06",Bandung City,West Java,ID,,+62 852-2190-1328,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Kuning%20Dago&query_place_id=ChIJnTh2st7naC4RR4KnNGS2ssU,Lodge,
Kost Dago Timur,4.4,48,Jl. Dago Timur No.20,Bandung City,West Java,ID,http://www.tempat-kost.com/,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Dago%20Timur&query_place_id=ChIJGcrgzuLmaC4RvsxGB4ZOhMA,Boarding house,
Kost Buah Batu Suryalaya Lengkong Bandung,4.3,42,Jl. Suryalaya Tim. No.7,Bandung City,West Java,ID,,+62 878-9496-9698,Boarding house,Extended stay hotel,Hostel,Inn,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Buah%20Batu%20Suryalaya%20Lengkong%20Bandung&query_place_id=ChIJ49X7pWHoaC4Ry-SGaNT9myM,Boarding house,
Oregon Kos Bandung,4.7,14,Jl. Pangarang No.34b no. 34 B,Bandung City,West Java,ID,,+62 818-201-309,Guest house,,,,,,,https://www.google.com/maps/search/?api=1&query=Oregon%20Kos%20Bandung&query_place_id=ChIJM7CoK6rnaC4R2YvqxyEszAE,Guest house,
KOST Ramli 19,4.6,75,Jl. Ramli No.19,Bandung City,West Java,ID,,+62 812-9756-7567,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20Ramli%2019&query_place_id=ChIJdZV2cC7maC4RKR9MLIZ6Uh8,Extended stay hotel,
Kost Om Ijal & Tante Mita,4.5,13,Jl. Gotong Royong,Bandung City,West Java,ID,,+62 822-4077-4466,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Om%20Ijal%20%26%20Tante%20Mita&query_place_id=ChIJM7izsxDpaC4RGfz0NjzDC5o,Lodge,
KOST MURAH REGOL KOTA BANDUNG,4.7,33,"Jl. Moch. Toha Gg. Mulya I No.7C, RT.5/RW.5",Bandung City,West Java,ID,,+62 898-6131-178,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20MURAH%20REGOL%20KOTA%20BANDUNG&query_place_id=ChIJewCY9KfpaC4RGARoeHFqtnI,Lodge,
Hanya Booking via Mamikost Kost Sukanda 2,4.2,21,Gg. Parta No.100/34A,Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-galih-kebon-pisang-sumur-bandung,,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Hanya%20Booking%20via%20Mamikost%20Kost%20Sukanda%202&query_place_id=ChIJT1n_fcvnaC4RI9lJFvgIZsM,Extended stay hotel,
Kos bu Evi,4.5,55,Jl. Sukaaman I No.22,Bandung City,West Java,ID,,+62 822-4002-0054,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20bu%20Evi&query_place_id=ChIJ9xwuRG7naC4RzEBu8f6392M,Boarding house,
Kost Intan Sepuluh,5,13,Jl. Intan No.10,Bandung City,West Java,ID,,+62 813-2219-9882,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Intan%20Sepuluh&query_place_id=ChIJLRyluR7paC4RMemtaZIVWQs,Extended stay hotel,
Swiss kost,4.4,84,Jl. Saad No.7,Bandung City,West Java,ID,,+62 22 4217979,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Swiss%20kost&query_place_id=ChIJnaAE7i7maC4R9bkCd_EgUKs,Extended stay hotel,
Kost Puri Ratih Karapitan Bandung,4.9,19,"3JF8+HP8, Gg. Karapitan I",Bandung City,West Java,ID,,+62 811-2288-627,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Puri%20Ratih%20Karapitan%20Bandung&query_place_id=ChIJJ57rOSrmaC4RACEFtNRrTVE,Lodge,
Kost Adita,4.2,25,Jl. Wartawan IV No.11,Bandung City,West Java,ID,,+62 821-2935-5486,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Adita&query_place_id=ChIJ8yzcSmToaC4R-2E_wYCZHro,Boarding house,
Kost Pondok Anugrah,4.8,13,"1, Jl. Buana Mekar No.14",Bandung City,West Java,ID,,+62 813-7399-1701,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pondok%20Anugrah&query_place_id=ChIJAygM3DfoaC4RxxI2cG6fwm4,Boarding house,
Rumahku Kost Cijawura,4.6,59,Jl. Cijawura Girang II No.5,Bandung City,West Java,ID,,+62 821-1714-6830,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumahku%20Kost%20Cijawura&query_place_id=ChIJ_82ZwyrpaC4RPvamx0LYOtM,Extended stay hotel,
Kost Sritunggal,4.3,23,Jl. Sritunggal No.32,Bandung City,West Java,ID,,+62 22 42826906,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Sritunggal&query_place_id=ChIJUc0jc4XoaC4RXgClbN2c1FM,Boarding house,
KOST VONY,4.6,51,Jl. Adiwinangun No.25,Bandung City,West Java,ID,,+62 856-0694-5527,Housing complex,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20VONY&query_place_id=ChIJn2b33A3naC4RRrJrxuQpZfw,Housing complex,
Kost Unisba Tamsar,4.7,12,Jl. Tamansari Bawah,Bandung City,West Java,ID,,+62 819-5340-3884,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Unisba%20Tamsar&query_place_id=ChIJFZ9h01XnaC4RYKvRJaRg_zM,Homestay,
JEVAN KOST BANDUNG,4.8,71,Jl. H. Akbar No.193 6B,Bandung City,West Java,ID,,+62 812-2051-7641,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=JEVAN%20KOST%20BANDUNG&query_place_id=ChIJs2VPGqHnaC4R7M6nmV56E3E,Boarding house,
Kost Pondok Semar,4,41,Jl. Tj. Anom Gg. II No.5,Bandung City,West Java,ID,,+62 815-7208-0257,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pondok%20Semar&query_place_id=ChIJL9EzFa7naC4RwKTnuptB2DU,Boarding house,
Kosan Barokah 32 ( Tidak meminta DP transferan) - Astanaanyar - Otista,4.9,43,Gg. Adikacih II No.32,Bandung City,West Java,ID,https://m.facebook.com/Kostan-Barokah-32-Siti-Munigar-Astanaanyar-Otista-102816938900193/,+62 821-2535-5660,Hostel,Boarding house,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Barokah%2032%20(%20Tidak%20meminta%20DP%20transferan)%20-%20Astanaanyar%20-%20Otista&query_place_id=ChIJQS1ueU_paC4R_uw1WySKzhw,Hostel,
Dsanty Kost Putri,4.6,18,"Jl. Raya Kopo Gg. Sukaleueur No.39-C, RT.05/RW.02",Bandung City,West Java,ID,,+62 857-2407-6955,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Dsanty%20Kost%20Putri&query_place_id=ChIJrVAxT1TpaC4RZSqE30JAlAU,Homestay,
Kost Ibu Jus,5,4,Jl. Tespong No.3,Bandung City,West Java,ID,,,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Ibu%20Jus&query_place_id=ChIJK9jGWcDpaC4RbnVxf7Fm8W0,Lodge,
Kost Calysta,4.2,34,Jl. Ijan,Bandung City,West Java,ID,,+62 878-3422-2855,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Calysta&query_place_id=ChIJm2Mm_53oaC4RLsHwXIIZLOk,Boarding house,
Kost Vanda,4.8,22,Jl. Raya Kopo Jl. Pakasih No.3C,Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-vanda-bojongloa-kidul-bandung,+62 852-9511-0002,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Vanda&query_place_id=ChIJXzGUbh_paC4RuffrCHVM-8A,Lodge,
"T"" Nia kost- kostan",4.4,21,Gg. Saleh No.165 / 66,Bandung City,West Java,ID,,+62 811-2320-677,Indoor lodging,Bed & breakfast,,,,,,https://www.google.com/maps/search/?api=1&query=T%22%20Nia%20kost-%20kostan&query_place_id=ChIJ4STeDhXmaC4RIj9FbOwrgWk,Indoor lodging,
Melany Kost,4.8,26,,Bandung City,West Java,ID,,+62 822-1880-8757,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Melany%20Kost&query_place_id=ChIJjxiug4jnaC4R4JPsIPw0bFI,Hotel,
Kost Pondok Kresna,4.9,38,Jl. Kresna No.63,Bandung City,West Java,ID,,+62 812-2334-597,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pondok%20Kresna&query_place_id=ChIJQ4wwai3naC4RaV6bBSHUWZY,Boarding house,
"Kost Putri Bandung ""FRUITY-HOME"" HANYA PAKAI",4.8,98,"Jl. Pagarsih 17 Blkg Percetakan SOECI.17/90, RT10, RW.07",Bandung City,West Java,ID,,+62 877-8455-3522,Working women's hostel,Boarding house,Homestay,Youth hostel,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%20Bandung%20%22FRUITY-HOME%22%20HANYA%20PAKAI&query_place_id=ChIJJ-PksRjmaC4Rptle3vtW9sM,Working women's hostel,
Kost Putri Bumi Putri Abah 211,5,3,Gg. Kina No.211/5A,Bandung City,West Java,ID,,+62 816-1967-785,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%20Bumi%20Putri%20Abah%20211&query_place_id=ChIJSyrVAJXnaC4RMOKXuaw42qU,Boarding house,
kost putri murah ISBI,2.9,10,Jl. Situ Emuh No.12,Bandung City,West Java,ID,,+62 851-5553-5858,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=kost%20putri%20murah%20ISBI&query_place_id=ChIJTSrX0DTpaC4RkNjGPOKox2g,Extended stay hotel,
kost putri,5,5,Jl. Muararajeun Baru No.20,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=kost%20putri&query_place_id=ChIJXdp7ULbnaC4RVM8euNI-nak,Boarding house,
Pondok Putri Abah,4.4,18,3JR3+83M,Bandung City,West Java,ID,,+62 816-1967-785,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Pondok%20Putri%20Abah&query_place_id=ChIJZy2l2JbnaC4RsbW0b9s1P1o,Homestay,
Kost Khusus Pria (Ibu Srie),5,7,"Jl. Babakan Ciamis, Kelurahan Kecamatan No.78 A",Bandung City,West Java,ID,,+62 812-2165-608,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Khusus%20Pria%20(Ibu%20Srie)&query_place_id=ChIJdf41uHvnaC4RV3wERfNJzoQ,Extended stay hotel,
Kosan Putra,5,7,Jl. Ancol Timur I IV No.4,Bandung City,West Java,ID,,+62 812-2222-0054,Housing complex,Extended stay hotel,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Putra&query_place_id=ChIJJTDdxGDpaC4RIsdRQKEWvdE,Housing complex,
Kost Putri 99,,,Gg. Merdekalio No.2,Bandung City,West Java,ID,,+62 821-1792-3114,Housing complex,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%2099&query_place_id=ChIJc5pd1RDnaC4RZAIzsIc4UC8,Housing complex,
Kost by Q,4.5,8,"2JQQ+WQH, Gg. Kujang VII",Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-by-q-bandung-kidul,+62 858-7107-0080,Boarding house,Lodging,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20by%20Q&query_place_id=ChIJeZ7_DjHpaC4RSkH3go814c8,Boarding house,
Kost Bapak Eman (TIDAK ADA NO HP & TIDAK TERIMA TRF),4.2,13,Jl. Telepon No.19,Bandung City,West Java,ID,,,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Bapak%20Eman%20(TIDAK%20ADA%20NO%20HP%20%26%20TIDAK%20TERIMA%20TRF)&query_place_id=ChIJk1yGXEbnaC4R4gPNxCpBlao,Extended stay hotel,
kost putra Pondok Imut,4.8,14,Jl. Sapta Taruna IV No.A4 No.2,Bandung City,West Java,ID,,+62 878-2160-7119,Indoor lodging,Boarding house,,,,,,https://www.google.com/maps/search/?api=1&query=kost%20putra%20Pondok%20Imut&query_place_id=ChIJQ3qdfxXpaC4RwcguNyZRlJQ,Indoor lodging,
KOST ZIEP PUTRA REGOL KOTA BANDUNG,5,13,Jl. Moch. Ramdan Gg. Ancol Kawung No.49,Bandung City,West Java,ID,https://www.instagram.com/kost_ziep?igsh=MXJsZXh6eW1idDVwMA==&utm_source=qr.%20https://www.tiktok.com/@kost.pria.khusus.pekerja?_r=1&_t=ZS-94ydNvN59dJ,+62 881-0235-19303,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=KOST%20ZIEP%20PUTRA%20REGOL%20KOTA%20BANDUNG&query_place_id=ChIJMSb9BrnpaC4RjcVjBdHAEYM,Lodge,
Kost Putra Kiro,4.8,26,Jl. Waas A No.13,Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-putra-murah-kost-kiro-waas-a-batununggal-bandung,+62 812-1888-7742,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Kiro&query_place_id=ChIJ8de5kkjpaC4RAhte1kK2z0c,Boarding house,
Kost putra Gugun Bandung,4.3,23,Jl. Raden Dewi Sartika Gg. H. Sarbini No.77 20B,Bandung City,West Java,ID,,+62 858-6008-6863,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20putra%20Gugun%20Bandung&query_place_id=ChIJRx7LJVHnaC4R36TlfZRNS1E,Lodge,
Kost Putra UNPAS Bandung,5,3,Jl. Nursaid No.No,Bandung City,West Java,ID,https://kostputraunpas.blogspot.com/2023/07/kost-putra-unpas.html,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20UNPAS%20Bandung&query_place_id=ChIJIb3aGsfpaC4RWAF4lpRzWYk,Boarding house,
Kost Putra Batununggal Bandung,4.9,42,Jl. Parakan Waas V No.1,Bandung City,West Java,ID,https://www.instagram.com/kost.putra_batununggal,+62 812-1178-6700,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Batununggal%20Bandung&query_place_id=ChIJ_XKXgUTpaC4RZ-6IFWH8ufk,Extended stay hotel,
KOSAN 22-24 khusus Putra,4.9,18,"Jl. Sukarajin II No.22-24, RT.001/RW.12",Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-putra-murah-kost-pondok-abdul-aziz-tipe-a-cibeunying-kidul-bandung-1,+62 896-6806-7938,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=KOSAN%2022-24%20khusus%20Putra&query_place_id=ChIJYddWUM_naC4RtbXhjEg5xYw,Boarding house,
